Class,Order,Family,Genus,Scientific_name
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_macrodon
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_macrognathus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_magnus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_malesianus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_mawlyndipi
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_megastomias
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_micrixalus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_microdiscus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_microtympanum
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_modestus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_namiyei
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_nitidus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_palavanensis
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_paramacrodon
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_parvus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_plicatellus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_poilani
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_rhacoda
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_shompenorum
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_sisikdagu
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_taylori
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_timorensis
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_tweediei
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_visayanus
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_woodworthi
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_ceylonensis
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_guentheri
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_marmorata
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_naeyakai
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_aenea
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_annandalii
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_arnoldi
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_blanfordii
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_chayuensis
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_conaensis
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_ercepeae
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_feae
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_gammii
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_kangxianensis
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_liebigii
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_maculosa
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_medogensis
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_minica
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_mokokchungensis
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_parkeri
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_pleskei
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_polunini
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_quadranus
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_rarica
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_rostandi
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_taihangnica
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_unculuanus
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_ventripunctata
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_vicina
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_yunnanensis
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_baluensis
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_celebensis
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_diminutiva
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_floresiana
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_laevis
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_lima
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_magnapustulosa
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_martensii
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_semipalmata
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_sumatrana
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_tompotika
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_vittata
Amphibia,Anura,Dicroglossidae,Ombrana,Ombrana_sikimensis
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_acanthophora
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_boulengeri
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_courtoisi
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_delacouri
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_exilispinosa
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_fasciculispina
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_jiulongensis
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_shini
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_spinosa
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_verrucospinosa
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_yei
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_breviceps
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_dobsonii
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_leucorhynchus
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_maskeyi
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_rolandae
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_strachani
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_swani
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_adiastola
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_baturitensis
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_gutturosa
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_maranguapensis
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_meridionalis
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_mucronatus
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_pachydactyla
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_patamona
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_anthrax
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_citrinobapheus
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_diastema
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_gularis
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_hylaeformis
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_igneus
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_quidditus
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_tigrillo
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_tinker
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_ventrimaculatus
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_vocator
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_abbotti
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_acmonis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_adelus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_albipes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_albolabris
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_alcoae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_alticola
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_amadeus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_amplinympha
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_andicola
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_andrewsi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_angustidigitorum
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_antillensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_aporostegus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_apostates
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_armstrongi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_atkinsi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_audanti
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_auriculatoides
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_auriculatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bakeri
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_barlagnei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bartonsmithi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_blairhedgesi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bothroboans
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bresslerae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_brevirostris
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_brittoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_caribe
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_casparii
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cavernicola
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_chlorophenax
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cochranae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cooki
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_coqui
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_corona
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_counouspeus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cubanus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cundalli
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cuneatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cystignathoides
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_darlingtoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dennisi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dilatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dimidiatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_diplasius
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dolomedes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_eileenae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_emiliae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_eneidae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_erythroproctus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_etheridgei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_eunaster
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_feichtingeri
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_flavescens
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_fowleri
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_furcyensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_fuscus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glamyrus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glandulifer
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glanduliferoides
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glaphycompus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glaucoreius
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_goini
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_gossei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_grabhami
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_grahami
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_grandis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_greyi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_griphus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_gryllus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_guanahacabibes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_guantanamera
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_gundlachi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_guttilatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_haitianus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_hedricki
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_heminota
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_hypostenor
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_iberia
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_inoptatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_intermedius
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_interorbitalis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_ionthus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jamaicensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jasperi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jaumei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_johnstonei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_juanariveroi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jugans
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_junori
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_karlschmidti
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_klinikowskii
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_lamprotes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_leberi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_lentus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_leoncei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_leprus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_limbatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_limbensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_locustus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_longipes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_lucioi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_luteolus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_maestrensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_mariposa
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_marnockii
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_martinicensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_maurus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_melacara
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_melatrigonum
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_michaelschmidi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_minutus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_modestus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_monensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_montanus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_nitidus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_nivicolimae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_nortoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_notidodes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_nubicola
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_olibrus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_orcutti
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_orientalis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_oxyrhyncus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pallidus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pantoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_parabates
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_paralius
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_parapelates
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_patriciae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_paulsoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pentasyringos
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pezopetrus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pictissimus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pinarensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pinchoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pipilans
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_pituinus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_planirostris
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_poolei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_portoricensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_principalis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_probolaeus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rhodesi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_richmondi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_ricordii
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_riparius
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rivularis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rogersi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_ronaldi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rubrimaculatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rucillensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rufescens
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_rufifemoralis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_ruthae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_saxatilis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_schmidti
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_schwartzi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_sciagraphus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_semipalmatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_simulans
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_sisyphodemus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_sommeri
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_staurometopon
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_symingtoni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_syristes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_teretistes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_tetajulia
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_thomasi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_thorectes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_toa
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_tonyi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_turquinensis
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_tychathrous
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_unicolor
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_varians
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_varleyi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_ventrilineatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_verrucipes
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_verruculatus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_warreni
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_weinlandi
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_wetmorei
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_wightmanae
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_zeus
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_zugi
Amphibia,Anura,Eleutherodactylidae,Phyzelaphryne,Phyzelaphryne_miriamae
Amphibia,Anura,Heleophrynidae,Hadromophryne,Hadromophryne_natalensis
Amphibia,Anura,Heleophrynidae,Heleophryne,Heleophryne_hewitti
Amphibia,Anura,Heleophrynidae,Heleophryne,Heleophryne_orientalis
Amphibia,Anura,Heleophrynidae,Heleophryne,Heleophryne_purcelli
